ID spoje,Počáteční datum,Koncové datum,1,2,3,4,5,6,7,8
58696,11.5.2011 22:39:00,11.5.2011 6:20:00,0,1005,18,12,1,1,0,
58697,11.5.2011 6:53:00,11.5.2011 6:43:00,0,1005,11,20,1,2,0,
58698,11.5.2011 19:50:00,11.5.2011 6:54:00,0,1005,11,20,1,2,0,
58699,11.5.2011 20:05:00,11.5.2011 19:53:00,0,1005,11,20,1,2,0,
58700,11.5.2011 19:07:00,11.5.2011 6:00:00,0,1005,17,12,1,3,0,
58701,11.5.2011 19:22:00,11.5.2011 19:10:00,0,1005,17,12,1,3,0,
58702,11.5.2011 21:08:00,11.5.2011 6:00:00,0,1005,17,12,1,4,0,
58703,11.5.2011 21:23:00,11.5.2011 9:29:00,0,1005,17,12,1,4,0,
58704,11.5.2011 13:25:00,11.5.2011 13:12:00,0,1005,17,12,1,4,0,
58705,11.5.2011 20:10:00,11.5.2011 6:01:00,0,1005,11,20,1,5,0,
58706,11.5.2011 20:25:00,11.5.2011 20:13:00,0,1005,11,20,1,5,0,
58707,11.5.2011 22:59:00,11.5.2011 6:00:00,0,1005,17,12,1,6,0,
58708,11.5.2011 19:39:00,11.5.2011 6:13:00,0,1005,17,23,1,7,0,
58709,11.5.2011 19:54:00,11.5.2011 19:42:00,0,1005,17,23,1,7,0,
58710,11.5.2011 6:27:00,11.5.2011 6:17:00,0,1005,11,20,1,8,0,
58711,11.5.2011 18:53:00,11.5.2011 6:28:00,0,1005,11,20,1,8,0,
58712,11.5.2011 19:08:00,11.5.2011 18:56:00,0,1005,11,20,1,8,0,
58713,11.5.2011 23:00:00,11.5.2011 6:01:00,0,1005,18,12,1,9,0,
58714,11.5.2011 6:21:00,11.5.2011 6:21:00,0,1005,18,12,1,10,0,
58715,11.5.2011 23:00:00,11.5.2011 6:22:00,0,1005,18,12,1,10,0,
58716,11.5.2011 22:55:00,11.5.2011 6:01:00,0,1005,18,12,1,11,0,
58717,11.5.2011 13:40:00,11.5.2011 13:40:00,0,1005,18,12,1,11,0,
58718,11.5.2011 6:31:00,11.5.2011 6:21:00,0,1005,11,15,1,12,0,
58719,11.5.2011 21:21:00,11.5.2011 6:32:00,0,1005,11,15,1,12,0,
58720,11.5.2011 21:36:00,11.5.2011 21:24:00,0,1005,11,15,1,12,0,
58721,11.5.2011 21:36:00,11.5.2011 6:10:00,0,1005,11,15,1,13,0,
58722,11.5.2011 21:51:00,11.5.2011 21:39:00,0,1005,11,15,1,13,0,
58723,11.5.2011 6:01:00,11.5.2011 6:00:00,0,1005,17,22,2,1,0,
58724,11.5.2011 19:41:00,11.5.2011 6:02:00,0,1005,17,22,2,1,0,
58725,11.5.2011 19:53:00,11.5.2011 19:43:00,0,1005,17,22,2,1,0,
58726,11.5.2011 14:04:00,11.5.2011 7:40:00,0,1005,17,11,2,2,0,
58727,11.5.2011 18:25:00,11.5.2011 7:53:00,0,1005,17,11,2,2,0,
58728,11.5.2011 18:38:00,11.5.2011 9:27:00,0,1005,17,11,2,2,0,
58729,11.5.2011 6:10:00,11.5.2011 6:00:00,0,1005,17,22,2,3,0,
58730,11.5.2011 17:49:00,11.5.2011 6:11:00,0,1005,17,22,2,3,0,
58731,11.5.2011 18:02:00,11.5.2011 17:51:00,0,1005,17,22,2,3,0,
58732,11.5.2011 13:36:00,11.5.2011 6:12:00,0,1005,17,11,2,4,0,
58733,11.5.2011 19:20:00,11.5.2011 6:24:00,0,1005,17,11,2,4,0,
58734,11.5.2011 19:32:00,11.5.2011 8:39:00,0,1005,17,11,2,4,0,
58735,11.5.2011 6:36:00,11.5.2011 6:25:00,0,1005,17,22,2,5,0,
58736,11.5.2011 20:00:00,11.5.2011 6:37:00,0,1005,17,22,2,5,0,
58737,11.5.2011 20:12:00,11.5.2011 20:02:00,0,1005,17,22,2,5,0,
58738,11.5.2011 19:23:00,11.5.2011 6:00:00,0,1005,13,21,3,1,0,
58739,11.5.2011 19:37:00,11.5.2011 19:25:00,0,1005,13,21,3,1,0,
58740,11.5.2011 22:59:00,11.5.2011 6:00:00,0,1005,14,12,3,2,0,
58741,11.5.2011 20:27:00,11.5.2011 6:00:00,0,1005,11,20,3,3,0,
58742,11.5.2011 20:28:00,11.5.2011 20:28:00,0,1005,11,20,3,3,0,
58743,11.5.2011 20:40:00,11.5.2011 6:07:00,0,1005,11,15,3,4,0,
58744,11.5.2011 20:41:00,11.5.2011 20:41:00,0,1005,11,15,3,4,0,
58745,11.5.2011 7:24:00,11.5.2011 7:24:00,0,1005,11,20,3,5,0,
58746,11.5.2011 20:55:00,11.5.2011 7:25:00,0,1005,11,20,3,5,0,
58747,11.5.2011 20:56:00,11.5.2011 20:56:00,0,1005,11,20,3,5,0,
58748,11.5.2011 20:05:00,11.5.2011 6:00:00,0,1005,13,23,3,6,0,
58749,11.5.2011 20:19:00,11.5.2011 20:07:00,0,1005,13,23,3,6,0,
58750,11.5.2011 20:07:00,11.5.2011 6:00:00,0,1005,13,21,3,7,0,
58751,11.5.2011 20:21:00,11.5.2011 9:14:00,0,1005,13,21,3,7,0,
58752,11.5.2011 13:47:00,11.5.2011 13:35:00,0,1005,13,21,3,7,0,
58753,11.5.2011 22:48:00,11.5.2011 6:00:00,0,1005,11,15,3,8,0,
58754,11.5.2011 18:40:00,11.5.2011 6:01:00,0,1005,11,20,3,9,0,
58755,11.5.2011 18:41:00,11.5.2011 18:41:00,0,1005,11,20,3,9,0,
58756,11.5.2011 12:31:00,11.5.2011 6:08:00,0,1005,13,21,3,10,0,
58757,11.5.2011 20:37:00,11.5.2011 6:21:00,0,1005,13,21,3,10,0,
58758,11.5.2011 20:51:00,11.5.2011 10:01:00,0,1005,13,21,3,10,0,
58759,11.5.2011 23:00:00,11.5.2011 6:01:00,0,1005,11,20,3,11,0,
58760,11.5.2011 21:53:00,11.5.2011 6:00:00,0,1005,11,15,3,12,0,
58761,11.5.2011 21:54:00,11.5.2011 21:54:00,0,1005,11,15,3,12,0,
58762,11.5.2011 20:55:00,11.5.2011 6:00:00,0,1005,13,14,3,13,0,
58763,11.5.2011 21:09:00,11.5.2011 20:57:00,0,1005,13,14,3,13,0,
58764,11.5.2011 6:46:00,11.5.2011 6:32:00,0,1005,14,12,3,14,0,
58765,11.5.2011 21:20:00,11.5.2011 6:49:00,0,1005,14,12,3,14,0,
58766,11.5.2011 21:37:00,11.5.2011 21:23:00,0,1005,14,12,3,14,0,
58767,11.5.2011 13:52:00,11.5.2011 6:11:00,0,1005,11,20,3,15,0,
58768,11.5.2011 19:29:00,11.5.2011 6:12:00,0,1005,11,20,3,15,0,
58769,11.5.2011 19:30:00,11.5.2011 9:05:00,0,1005,11,20,3,15,0,
58770,11.5.2011 22:59:00,11.5.2011 6:00:00,0,1005,11,15,3,16,0,
58771,11.5.2011 18:52:00,11.5.2011 6:01:00,0,1005,13,21,3,17,0,
58772,11.5.2011 19:07:00,11.5.2011 18:54:00,0,1005,13,21,3,17,0,
58773,11.5.2011 7:19:00,11.5.2011 7:04:00,0,1005,14,12,3,18,0,
58774,11.5.2011 22:21:00,11.5.2011 7:22:00,0,1005,14,12,3,18,0,
58775,11.5.2011 6:29:00,11.5.2011 6:29:00,0,1005,11,20,3,19,0,
58776,11.5.2011 19:57:00,11.5.2011 6:30:00,0,1005,11,20,3,19,0,
58777,11.5.2011 19:58:00,11.5.2011 19:58:00,0,1005,11,20,3,19,0,
58778,11.5.2011 14:32:00,11.5.2011 6:53:00,0,1005,11,12,3,20,0,
58779,11.5.2011 20:11:00,11.5.2011 6:54:00,0,1005,11,12,3,20,0,
58780,11.5.2011 20:12:00,11.5.2011 9:45:00,0,1005,11,12,3,20,0,
58781,11.5.2011 6:05:00,11.5.2011 6:00:00,0,1005,13,21,4,1,0,
58782,11.5.2011 19:51:00,11.5.2011 6:06:00,0,1005,13,21,4,1,0,
58783,11.5.2011 20:03:00,11.5.2011 19:53:00,0,1005,13,21,4,1,0,
58784,11.5.2011 6:13:00,11.5.2011 6:00:00,0,1005,14,12,4,2,0,
58785,11.5.2011 19:27:00,11.5.2011 6:15:00,0,1005,14,12,4,2,0,
58786,11.5.2011 19:41:00,11.5.2011 19:30:00,0,1005,14,12,4,2,0,
58787,11.5.2011 6:03:00,11.5.2011 6:00:00,0,1005,14,12,4,3,0,
58788,11.5.2011 18:28:00,11.5.2011 6:05:00,0,1005,14,12,4,3,0,
58789,11.5.2011 18:42:00,11.5.2011 18:31:00,0,1005,14,12,4,3,0,
58790,11.5.2011 6:31:00,11.5.2011 6:21:00,0,1005,13,21,4,4,0,
58791,11.5.2011 20:06:00,11.5.2011 6:32:00,0,1005,13,21,4,4,0,
58792,11.5.2011 20:18:00,11.5.2011 20:08:00,0,1005,13,21,4,4,0,
58793,11.5.2011 6:50:00,11.5.2011 6:42:00,0,1005,15,14,4,5,0,
58794,11.5.2011 19:47:00,11.5.2011 6:52:00,0,1005,15,14,4,5,0,
58795,11.5.2011 19:56:00,11.5.2011 19:49:00,0,1005,15,14,4,5,0,
58796,11.5.2011 14:03:00,11.5.2011 6:13:00,0,1005,14,12,4,6,0,
58797,11.5.2011 19:57:00,11.5.2011 6:27:00,0,1005,14,12,4,6,0,
58798,11.5.2011 20:11:00,11.5.2011 8:46:00,0,1005,14,12,4,6,0,
58799,11.5.2011 18:19:00,11.5.2011 6:00:00,0,1005,13,21,4,7,0,
58800,11.5.2011 18:32:00,11.5.2011 18:21:00,0,1005,13,21,4,7,0,
58801,11.5.2011 20:12:00,11.5.2011 6:00:00,0,1005,14,12,4,8,0,
58802,11.5.2011 20:26:00,11.5.2011 20:15:00,0,1005,14,12,4,8,0,
58803,11.5.2011 14:09:00,11.5.2011 6:06:00,0,1005,13,21,4,9,0,
58804,11.5.2011 19:41:00,11.5.2011 6:17:00,0,1005,13,21,4,9,0,
58805,11.5.2011 19:53:00,11.5.2011 8:40:00,0,1005,13,21,4,9,0,
58806,11.5.2011 6:15:00,11.5.2011 6:07:00,0,1005,15,14,4,10,0,
58807,11.5.2011 9:16:00,11.5.2011 6:17:00,0,1005,15,14,4,10,0,
58808,11.5.2011 9:25:00,11.5.2011 9:18:00,0,1005,15,14,4,10,0,
58809,11.5.2011 6:28:00,11.5.2011 6:16:00,0,1005,14,12,4,11,0,
58810,11.5.2011 8:51:00,11.5.2011 6:36:00,0,1005,14,12,4,11,0,
58811,11.5.2011 9:10:00,11.5.2011 8:54:00,0,1005,14,12,4,11,0,
58812,11.5.2011 7:13:00,11.5.2011 7:05:00,0,1005,15,14,4,12,0,
58813,11.5.2011 8:36:00,11.5.2011 7:16:00,0,1005,15,14,4,12,0,
58814,11.5.2011 8:45:00,11.5.2011 8:38:00,0,1005,15,14,4,12,0,
58815,11.5.2011 6:35:00,11.5.2011 6:20:00,0,1005,11,11,5,1,0,
58816,11.5.2011 20:36:00,11.5.2011 6:37:00,0,1005,11,11,5,1,0,
58817,11.5.2011 20:53:00,11.5.2011 20:37:00,0,1005,11,11,5,1,0,
58818,11.5.2011 6:09:00,11.5.2011 6:03:00,0,1005,18,13,5,2,0,
58819,11.5.2011 19:39:00,11.5.2011 6:10:00,0,1005,18,13,5,2,0,
58820,11.5.2011 19:48:00,11.5.2011 19:40:00,0,1005,18,13,5,2,0,
58821,11.5.2011 6:39:00,11.5.2011 6:32:00,0,1005,18,13,5,3,0,
58822,11.5.2011 18:11:00,11.5.2011 6:40:00,0,1005,18,13,5,3,0,
58823,11.5.2011 18:22:00,11.5.2011 18:12:00,0,1005,18,13,5,3,0,
58824,11.5.2011 19:23:00,11.5.2011 6:01:00,0,1005,12,11,5,4,0,
58825,11.5.2011 19:38:00,11.5.2011 9:26:00,0,1005,12,11,5,4,0,
58826,11.5.2011 14:09:00,11.5.2011 13:55:00,0,1005,12,11,5,4,0,
58827,11.5.2011 6:49:00,11.5.2011 6:42:00,0,1005,18,13,5,5,0,
58828,11.5.2011 19:59:00,11.5.2011 6:50:00,0,1005,18,13,5,5,0,
58829,11.5.2011 20:08:00,11.5.2011 20:00:00,0,1005,18,13,5,5,0,
58830,11.5.2011 6:01:00,11.5.2011 6:01:00,0,1005,12,11,5,6,0,
58831,11.5.2011 22:59:00,11.5.2011 6:03:00,0,1005,12,11,5,6,0,
58832,11.5.2011 6:12:00,11.5.2011 6:00:00,0,1005,12,11,5,7,0,
58833,11.5.2011 19:50:00,11.5.2011 6:14:00,0,1005,12,11,5,7,0,
58834,11.5.2011 20:05:00,11.5.2011 19:53:00,0,1005,12,11,5,7,0,
58835,11.5.2011 14:10:00,11.5.2011 7:13:00,0,1005,18,13,5,8,0,
58836,11.5.2011 23:00:00,11.5.2011 7:23:00,0,1005,18,13,5,8,0,
58837,11.5.2011 10:32:00,11.5.2011 10:22:00,0,1005,18,13,5,8,0,
58838,11.5.2011 19:01:00,11.5.2011 6:30:00,0,1005,18,13,5,9,0,
58839,11.5.2011 19:10:00,11.5.2011 19:02:00,0,1005,18,13,5,9,0,
58840,11.5.2011 20:11:00,11.5.2011 6:00:00,0,1005,12,11,5,10,0,
58841,11.5.2011 20:26:00,11.5.2011 20:14:00,0,1005,12,11,5,10,0,
58842,11.5.2011 18:43:00,11.5.2011 6:00:00,0,1005,12,11,5,11,0,
58843,11.5.2011 18:59:00,11.5.2011 18:46:00,0,1005,12,11,5,11,0,
58844,11.5.2011 14:42:00,11.5.2011 7:37:00,0,1005,18,13,5,12,0,
58845,11.5.2011 20:52:00,11.5.2011 7:47:00,0,1005,18,13,5,12,0,
58846,11.5.2011 21:01:00,11.5.2011 9:00:00,0,1005,18,13,5,12,0,
58847,11.5.2011 7:08:00,11.5.2011 7:07:00,0,1005,13,13,6,1,0,
58848,11.5.2011 18:53:00,11.5.2011 7:09:00,0,1005,13,13,6,1,0,
58849,11.5.2011 18:58:00,11.5.2011 18:54:00,0,1005,13,13,6,1,0,
58850,11.5.2011 6:24:00,11.5.2011 6:23:00,0,1005,13,13,6,2,0,
58851,11.5.2011 9:33:00,11.5.2011 6:25:00,0,1005,13,13,6,2,0,
58852,11.5.2011 9:38:00,11.5.2011 9:34:00,0,1005,13,13,6,2,0,
58853,11.5.2011 6:15:00,11.5.2011 6:13:00,0,1005,15,13,6,3,0,
58854,11.5.2011 9:26:00,11.5.2011 6:17:00,0,1005,15,13,6,3,0,
58855,11.5.2011 9:29:00,11.5.2011 9:27:00,0,1005,15,13,6,3,0,
58856,11.5.2011 6:00:00,11.5.2011 6:00:00,0,1005,13,13,6,4,0,
58857,11.5.2011 9:01:00,11.5.2011 6:01:00,0,1005,13,13,6,4,0,
58858,11.5.2011 9:06:00,11.5.2011 9:02:00,0,1005,13,13,6,4,0,
58859,11.5.2011 6:58:00,11.5.2011 6:51:00,0,1005,14,11,6,31,0,
58860,11.5.2011 18:16:00,11.5.2011 7:00:00,0,1005,14,11,6,31,0,
58861,11.5.2011 23:00:00,11.5.2011 19:02:00,0,1005,14,11,6,31,0,
58862,11.5.2011 6:01:00,11.5.2011 6:00:00,0,1005,14,12,7,1,0,
58863,11.5.2011 20:33:00,11.5.2011 6:03:00,0,1005,14,12,7,1,0,
58864,11.5.2011 20:41:00,11.5.2011 20:34:00,0,1005,14,12,7,1,0,
58865,11.5.2011 22:59:00,11.5.2011 7:32:00,0,1005,15,14,7,2,0,
58866,11.5.2011 21:52:00,11.5.2011 6:01:00,0,1005,13,21,7,3,0,
58867,11.5.2011 22:03:00,11.5.2011 21:53:00,0,1005,13,21,7,3,0,
58868,11.5.2011 6:18:00,11.5.2011 6:11:00,0,1005,14,12,7,4,0,
58869,11.5.2011 21:12:00,11.5.2011 6:20:00,0,1005,14,12,7,4,0,
58870,11.5.2011 21:20:00,11.5.2011 21:13:00,0,1005,14,12,7,4,0,
58871,11.5.2011 19:57:00,11.5.2011 6:01:00,0,1005,13,21,7,5,0,
58872,11.5.2011 20:08:00,11.5.2011 19:58:00,0,1005,13,21,7,5,0,
58873,11.5.2011 19:14:00,11.5.2011 6:12:00,0,1005,14,12,7,6,0,
58874,11.5.2011 19:22:00,11.5.2011 19:15:00,0,1005,14,12,7,6,0,
58875,11.5.2011 20:58:00,11.5.2011 6:00:00,0,1005,15,14,7,7,0,
58876,11.5.2011 6:52:00,11.5.2011 6:42:00,0,1005,13,21,7,8,0,
58877,11.5.2011 20:21:00,11.5.2011 6:53:00,0,1005,13,21,7,8,0,
58878,11.5.2011 20:32:00,11.5.2011 20:22:00,0,1005,13,21,7,8,0,
58879,11.5.2011 20:34:00,11.5.2011 6:01:00,0,1005,14,12,7,9,0,
58880,11.5.2011 20:43:00,11.5.2011 20:36:00,0,1005,14,12,7,9,0,
58881,11.5.2011 6:03:00,11.5.2011 6:01:00,0,1005,14,12,7,10,0,
58882,11.5.2011 18:45:00,11.5.2011 6:05:00,0,1005,14,12,7,10,0,
58883,11.5.2011 18:54:00,11.5.2011 18:47:00,0,1005,14,12,7,10,0,
58884,11.5.2011 20:26:00,11.5.2011 6:00:00,0,1005,13,21,7,11,0,
58885,11.5.2011 20:37:00,11.5.2011 20:27:00,0,1005,13,21,7,11,0,
58886,11.5.2011 21:48:00,11.5.2011 6:02:00,0,1005,15,14,7,12,0,
58887,11.5.2011 20:53:00,11.5.2011 6:12:00,0,1005,13,21,7,13,0,
58888,11.5.2011 21:04:00,11.5.2011 9:49:00,0,1005,13,21,7,13,0,
58889,11.5.2011 14:01:00,11.5.2011 13:50:00,0,1005,13,21,7,13,0,
58890,11.5.2011 6:10:00,11.5.2011 6:03:00,0,1005,14,12,7,14,0,
58891,11.5.2011 20:13:00,11.5.2011 6:12:00,0,1005,14,12,7,14,0,
58892,11.5.2011 20:21:00,11.5.2011 20:14:00,0,1005,14,12,7,14,0,
58893,11.5.2011 20:08:00,11.5.2011 6:22:00,0,1005,15,14,7,15,0,
58894,11.5.2011 18:08:00,11.5.2011 6:00:00,0,1005,15,14,7,16,0,
58895,11.5.2011 19:19:00,11.5.2011 7:04:00,0,1005,11,20,8,1,0,
58896,11.5.2011 19:20:00,11.5.2011 19:20:00,0,1005,11,20,8,1,0,
58897,11.5.2011 19:29:00,11.5.2011 6:21:00,0,1005,11,12,8,2,0,
58898,11.5.2011 19:30:00,11.5.2011 19:30:00,0,1005,11,12,8,2,0,
58899,11.5.2011 23:00:00,11.5.2011 7:20:00,0,1005,11,20,8,3,0,
58900,11.5.2011 19:03:00,11.5.2011 6:02:00,0,1005,17,12,8,4,0,
58901,11.5.2011 19:15:00,11.5.2011 19:05:00,0,1005,17,12,8,4,0,
58902,11.5.2011 20:49:00,11.5.2011 6:00:00,0,1005,17,12,8,5,0,
58903,11.5.2011 21:01:00,11.5.2011 9:26:00,0,1005,17,12,8,5,0,
58904,11.5.2011 13:39:00,11.5.2011 13:27:00,0,1005,17,12,8,5,0,
58905,11.5.2011 6:15:00,11.5.2011 6:00:00,0,1005,12,12,8,6,0,
58906,11.5.2011 21:45:00,11.5.2011 6:16:00,0,1005,12,12,8,6,0,
58907,11.5.2011 22:02:00,11.5.2011 21:46:00,0,1005,12,12,8,6,0,
58908,11.5.2011 20:08:00,11.5.2011 6:09:00,0,1005,11,20,8,7,0,
58909,11.5.2011 20:09:00,11.5.2011 20:09:00,0,1005,11,20,8,7,0,
58910,11.5.2011 6:41:00,11.5.2011 6:23:00,0,1005,12,12,8,8,0,
58911,11.5.2011 19:45:00,11.5.2011 6:42:00,0,1005,12,12,8,8,0,
58912,11.5.2011 20:02:00,11.5.2011 19:46:00,0,1005,12,12,8,8,0,
58913,11.5.2011 18:36:00,11.5.2011 6:00:00,0,1005,11,12,8,9,0,
58914,11.5.2011 18:37:00,11.5.2011 18:37:00,0,1005,11,12,8,9,0,
58915,11.5.2011 19:44:00,11.5.2011 6:29:00,0,1005,17,12,8,10,0,
58916,11.5.2011 19:56:00,11.5.2011 19:46:00,0,1005,17,12,8,10,0,
58917,11.5.2011 20:32:00,11.5.2011 6:40:00,0,1005,11,20,8,11,0,
58918,11.5.2011 20:33:00,11.5.2011 20:33:00,0,1005,11,20,8,11,0,
58919,11.5.2011 20:47:00,11.5.2011 6:06:00,0,1005,11,15,8,12,0,
58920,11.5.2011 20:48:00,11.5.2011 20:48:00,0,1005,11,15,8,12,0,
58921,11.5.2011 21:02:00,11.5.2011 6:00:00,0,1005,11,20,8,13,0,
58922,11.5.2011 21:03:00,11.5.2011 9:17:00,0,1005,11,20,8,13,0,
58923,11.5.2011 20:30:00,11.5.2011 6:01:00,0,1005,13,21,9,1,0,
58924,11.5.2011 19:22:00,11.5.2011 6:00:00,0,1005,18,14,9,2,0,
58925,11.5.2011 23:00:00,11.5.2011 6:00:00,0,1005,13,21,9,3,0,
58926,11.5.2011 19:29:00,11.5.2011 6:01:00,0,1005,18,14,9,4,0,
58927,11.5.2011 21:52:00,11.5.2011 6:06:00,0,1005,18,14,9,5,0,
58928,11.5.2011 18:32:00,11.5.2011 6:35:00,0,1005,13,14,9,6,0,
58929,11.5.2011 22:45:00,11.5.2011 6:01:00,0,1005,18,14,9,7,0,
58930,11.5.2011 19:42:00,11.5.2011 6:00:00,0,1005,18,14,9,8,0,
58931,11.5.2011 6:13:00,11.5.2011 6:13:00,0,1005,18,14,9,9,0,
58932,11.5.2011 22:55:00,11.5.2011 6:14:00,0,1005,18,14,9,9,0,
58933,11.5.2011 6:33:00,11.5.2011 6:33:00,0,1005,18,14,9,10,0,
58934,11.5.2011 23:00:00,11.5.2011 6:34:00,0,1005,18,14,9,10,0,
58935,11.5.2011 18:52:00,11.5.2011 6:55:00,0,1005,13,14,9,11,0,
58936,11.5.2011 6:15:00,11.5.2011 6:15:00,0,1005,18,14,9,12,0,
58937,11.5.2011 19:57:00,11.5.2011 6:16:00,0,1005,18,14,9,12,0,
58938,11.5.2011 6:17:00,11.5.2011 6:17:00,0,1005,18,14,9,13,0,
58939,11.5.2011 23:00:00,11.5.2011 6:18:00,0,1005,18,14,9,13,0,
58940,11.5.2011 19:02:00,11.5.2011 7:22:00,0,1005,13,21,9,14,0,
58941,11.5.2011 6:20:00,11.5.2011 6:20:00,0,1005,18,14,9,15,0,
58942,11.5.2011 22:03:00,11.5.2011 6:21:00,0,1005,18,14,9,15,0,
58943,11.5.2011 13:33:00,11.5.2011 6:31:00,0,1005,18,14,9,16,0,
58944,11.5.2011 22:59:00,11.5.2011 6:32:00,0,1005,18,14,9,16,0,
58945,11.5.2011 20:21:00,11.5.2011 6:01:00,0,1005,18,14,9,17,0,
58946,11.5.2011 6:35:00,11.5.2011 6:35:00,0,1005,18,14,9,18,0,
58947,11.5.2011 22:59:00,11.5.2011 6:36:00,0,1005,18,14,9,18,0,
58948,11.5.2011 20:31:00,11.5.2011 6:00:00,0,1005,18,14,9,19,0,
58949,11.5.2011 19:27:00,11.5.2011 6:01:00,0,1005,13,14,9,20,0,
58950,11.5.2011 6:40:00,11.5.2011 6:40:00,0,1005,18,14,9,21,0,
58951,11.5.2011 18:22:00,11.5.2011 6:41:00,0,1005,18,14,9,21,0,
58952,11.5.2011 23:00:00,11.5.2011 6:07:00,0,1005,13,21,9,22,0,
58953,11.5.2011 13:59:00,11.5.2011 6:57:00,0,1005,18,14,9,23,0,
58954,11.5.2011 20:41:00,11.5.2011 6:58:00,0,1005,18,14,9,23,0,
58955,11.5.2011 20:17:00,11.5.2011 6:04:00,0,1005,18,14,9,24,0,
58956,11.5.2011 22:43:00,11.5.2011 6:01:00,0,1005,13,14,9,25,0,
58957,11.5.2011 22:53:00,11.5.2011 6:01:00,0,1005,13,21,9,26,0,
58958,11.5.2011 23:00:00,11.5.2011 6:04:00,0,1005,13,12,9,27,0,
58959,11.5.2011 18:52:00,11.5.2011 6:00:00,0,1005,18,14,9,28,0,
58960,11.5.2011 14:19:00,11.5.2011 14:19:00,0,1005,18,14,9,28,0,
58961,11.5.2011 7:14:00,11.5.2011 7:14:00,0,1005,18,14,9,29,0,
58962,11.5.2011 21:11:00,11.5.2011 7:16:00,0,1005,18,14,9,29,0,
58963,11.5.2011 23:00:00,11.5.2011 6:09:00,0,1005,13,21,9,30,0,
58964,11.5.2011 20:55:00,11.5.2011 6:00:00,0,1005,18,14,9,31,0,
58965,11.5.2011 22:59:00,11.5.2011 6:15:00,0,1005,13,14,9,32,0,
58966,11.5.2011 19:12:00,11.5.2011 6:01:00,0,1005,18,14,9,33,0,
58967,11.5.2011 14:39:00,11.5.2011 14:39:00,0,1005,18,14,9,33,0,
58968,11.5.2011 23:00:00,11.5.2011 6:01:00,0,1005,18,14,9,34,0,
58969,11.5.2011 19:20:00,11.5.2011 7:23:00,0,1005,13,21,10,1,0,
58970,11.5.2011 22:59:00,11.5.2011 6:00:00,0,1005,13,14,10,2,0,
58971,11.5.2011 6:26:00,11.5.2011 6:24:00,0,1005,12,12,10,3,0,
58972,11.5.2011 23:00:00,11.5.2011 6:27:00,0,1005,12,12,10,3,0,
58973,11.5.2011 19:45:00,11.5.2011 6:01:00,0,1005,13,21,10,4,0,
58974,11.5.2011 6:44:00,11.5.2011 6:42:00,0,1005,12,12,10,5,0,
58975,11.5.2011 22:42:00,11.5.2011 6:45:00,0,1005,12,12,10,5,0,
58976,11.5.2011 18:36:00,11.5.2011 6:00:00,0,1005,12,12,10,6,0,
58977,11.5.2011 18:40:00,11.5.2011 18:38:00,0,1005,12,12,10,6,0,
58978,11.5.2011 20:01:00,11.5.2011 6:30:00,0,1005,13,14,10,7,0,
58979,11.5.2011 20:57:00,11.5.2011 6:02:00,0,1005,11,12,10,8,0,
58980,11.5.2011 21:12:00,11.5.2011 21:00:00,0,1005,11,12,10,8,0,
58981,11.5.2011 23:00:00,11.5.2011 6:00:00,0,1005,12,12,10,9,0,
58982,11.5.2011 7:22:00,11.5.2011 7:20:00,0,1005,12,12,10,10,0,
58983,11.5.2011 23:00:00,11.5.2011 7:23:00,0,1005,12,12,10,10,0,
58984,11.5.2011 22:59:00,11.5.2011 6:00:00,0,1005,12,12,10,11,0,
58985,11.5.2011 22:28:00,11.5.2011 6:00:00,0,1005,12,12,10,12,0,
58986,11.5.2011 22:32:00,11.5.2011 22:30:00,0,1005,12,12,10,12,0,
58987,11.5.2011 13:36:00,11.5.2011 6:18:00,0,1005,12,12,10,13,0,
58988,11.5.2011 19:47:00,11.5.2011 6:21:00,0,1005,12,12,10,13,0,
